x y yc yclog atom
1 270.25491093236025 0.5345868998987819 -0.33216139667971106 1
2 145.263935840698 0.8219311589180387 -0.7494120677913388 1
3 18.954470482701186 0.8594246926326073 -0.8520909582342336 1
4 7.7068820661038675 0.8746695523000609 -0.9019434089602483 1
5 7.1048928339511015 0.8887236267333859 -0.9535970373650754 1
6 6.7925062277528365 0.9021597742369047 -1.009482553850416 1
7 6.400630868459137 0.9148207593844508 -1.0696662360390572 1
8 5.895458265168539 0.92648247071686 -1.1336090967896408 1
9 5.747505269636776 0.9378515186044523 -1.2065694789224408 1
10 4.783788739838009 0.9473142542986087 -1.2783068686696561 1
11 2.8488923701796707 0.9529496025520983 -1.32743670361395 1
12 1.4523896595625598 0.9558225512170161 -1.354799367945438 1
13 1.0316319327726946 0.9578632057785739 -1.3753385087114245 1
14 0.8407671453526777 0.9595263137688052 -1.3928272394690335 1
15 0.8356791699585477 0.9611793573166056 -1.4109372790573578 1
16 0.8010654646473758 0.9627639320497138 -1.4290361858446456 1
17 0.7393817938157572 0.9642264913039894 -1.4464384617916097 1
18 0.7063709207743916 0.9656237522803494 -1.4637415297311318 1
19 0.6252030456213814 0.9668604563861619 -1.4796534768266563 1
20 0.6105746318694912 0.9680682242616164 -1.495776929505099 1
21 0.5749356846029355 0.9692054953077289 -1.511526776835732 1
22 0.4442094182651496 0.9700841788254381 -1.5240990714886171 1
23 0.44116748827929536 0.9709568451502856 -1.5369562096178375 1
24 0.43738011410566585 0.9718220197310934 -1.5500901393141127 1
25 0.4168259889884895 0.9726465365270391 -1.5629876758401335 1
26 0.4123956955654266 0.9734622898307012 -1.5761365533532996 1
27 0.4028050979941392 0.9742590721273011 -1.5893758023139126 1
28 0.39101311032696007 0.9750325288824377 -1.6026254438443668 1
29 0.38175036698724796 0.9757876631537036 -1.6159632927361016 1
30 0.36351872274593455 0.9765067337022367 -1.6290565985276335 1
31 0.3343339854779336 0.9771680743905922 -1.6414574592380264 1
32 0.31031130394602363 0.9777818961983357 -1.6532930085640907 1
33 0.29999032242927715 0.9783753022382623 -1.6650499537510934 1
34 0.2957248989381519 0.9789602709124701 -1.6769598565595678 1
35 0.2918814810531201 0.9795376369834722 -1.689044214916115 1
36 0.2856335813421966 0.9801026441843771 -1.701204633689985 1
37 0.2856218596414195 0.980667628198774 -1.7137148610777404 1
38 0.28000134091527834 0.981221494355326 -1.7263389709673558 1
39 0.27965972841061115 0.9817746847736677 -1.7393249513571625 1
40 0.27965083618224607 0.9823278576024351 -1.7527107976896146 1
41 0.2709185003267904 0.98286375713786 -1.7660843914620417 1
42 0.2685367923669737 0.9833949454550119 -1.7797596934743027 1
43 0.2503141855366015 0.9838900879261887 -1.7929068299074595 1
44 0.24803034576841423 0.9843807127705911 -1.806338788601967 1
45 0.2444834798025941 0.9848643216163776 -1.8199981091202724 1
46 0.2423458156776151 0.9853437019830825 -1.8339757127682759 1
47 0.24234581529669477 0.9858230823490337 -1.848418183306027 1
48 0.20614601171964417 0.9862308564647807 -1.8610930727783837 1
49 0.20564332646381478 0.9866376362268946 -1.8741167093147042 1
50 0.1911741905834674 0.9870157948236509 -1.8865846304082412 1
51 0.18989555648486972 0.9873914241748275 -1.899333965464892 1
52 0.17090742144798976 0.9877294934009753 -1.9111375066601843 1
53 0.16758175514256407 0.9880609841800039 -1.923031472332405 1
54 0.16366358106540466 0.9883847244818036 -1.9349704841320872 1
55 0.1567309641292516 0.9886947514853571 -1.9467198864498194 1
56 0.14889753735806538 0.9889892833131941 -1.9581844119097107 1
57 0.14348492144932035 0.989273108532411 -1.9695261134547486 1
58 0.14182536596723117 0.9895536510115758 -1.9810354694797676 1
59 0.13792837767140206 0.9898264849207656 -1.992528966865042 1
60 0.13354828384386896 0.9900906546366853 -2.003955035170713 1
61 0.13126890991228493 0.9903503155596304 -2.0154868885263593 1
62 0.12904453238410185 0.9906055764771031 -2.0271298646859903 1
63 0.12695393311964945 0.9908567020137389 -2.0388971260507605 1
64 0.1267387512562925 0.9911074019025861 -2.0509713352587884 1
65 0.12574385861457335 0.9913561338102734 -2.0632919647773638 1
66 0.12343211142150348 0.9916002928879573 -2.075735857014461 1
67 0.12277408324950832 0.9918431503306799 -2.088477541663216 1
68 0.1184944633916548 0.9920775423260786 -2.101140072368836 1
69 0.1166364042632399 0.9923082589245497 -2.1139753436997823 1
70 0.11151433862215905 0.9925288436472199 -2.126612174788947 1
71 0.10878291211340568 0.9927440253789711 -2.139304244962071 1
72 0.10628673156693678 0.9929542694560637 -2.1520739699426357 1
73 0.10359228987134071 0.9931591837013024 -2.1648920718372753 1
74 0.10219265216637505 0.9933613293456703 -2.1779188762476656 1
75 0.10116533568600516 0.9935614428718039 -2.1912114465331842 1
76 0.09202416410779736 0.9937434743932162 -2.203666773609133 1
77 0.08437527151850474 0.993910375763014 -2.2154095048775173 1
78 0.08437527117279005 0.994077277132128 -2.227478588103568 1
79 0.08389562355199975 0.9942432297179848 -2.2398211002727972 1
80 0.07980526630842144 0.9944010912338561 -2.251896609247844 1
81 0.07951592680004477 0.9945583804118916 -2.264271822085846 1
82 0.07775691938966062 0.9947121901256126 -2.276724168497614 1
83 0.07361649838602112 0.9948578097390279 -2.2888518585057542 1
84 0.07165477014358501 0.994999548889306 -2.3009908144544324 1
85 0.07153400884309222 0.9951410491635946 -2.3134574951715803 1
86 0.06948551758897589 0.9952784973502256 -2.325919762245511 1
87 0.06494910782144164 0.9954069721375353 -2.3379009200342895 1
88 0.06442881261628981 0.995534417737254 -2.350121905865936 1
89 0.06383723461266198 0.9956606931460226 -2.3625796376612644 1
90 0.0637211199433294 0.9957867388702282 -2.3753816233074003 1
91 0.06142603269859077 0.9959082447192066 -2.3880903484151967 1
92 0.0607839656598276 0.996028480505685 -2.401043301362699 1
93 0.05934081140582729 0.9961458616119061 -2.41407269546507 1
94 0.053549305813834755 0.9962517866339086 -2.4261756949777875 1
95 0.05192091171966971 0.9963544905556999 -2.4382417723149072 1
96 0.04838099827963602 0.9964501922315551 -2.4497951645122416 1
97 0.046632469464357555 0.9965424351706365 -2.461229668117886 1
98 0.04626208240187103 0.9966339454530168 -2.4728788505521493 1
99 0.0424807459526865 0.996717975934483 -2.483858238796962 1
100 0.041320514282544143 0.9967997113803119 -2.494810852840857 1
101 0.040948739088299 0.9968807114235986 -2.505944445268076 1
102 0.04094558298294025 0.9969617052238441 -2.517370093064589 1
103 0.04038982251820251 0.9970415996832378 -2.528943059684068 1
104 0.037770040270505637 0.9971163119934326 -2.540051728819393 1
105 0.03633770644915458 0.9971881910270942 -2.551014187503907 1
106 0.035403823129416985 0.997258222761156 -2.5619678332338975 1
107 0.03519724600686858 0.9973278458683288 -2.573138495072343 1
108 0.034220689800505036 0.9973955372653499 -2.5842818521885174 1
109 0.03377472696937228 0.9974623465104555 -2.595567680055593 1
110 0.033381432965656974 0.9975283777870074 -2.607017910343383 1
111 0.03120389854347834 0.997590101717683 -2.618001287865266 1
112 0.025824564643022227 0.9976411848743447 -2.627306096017361 1
113 0.025745612938022636 0.9976921118579064 -2.6367852442376023 1
114 0.025267144101987937 0.9977420923899463 -2.646293832678876 1
115 0.025201143237274525 0.9977919423667353 -2.6559895951266355 1
116 0.025105896113565913 0.9978416039367184 -2.6658688597851405 1
117 0.022338450803087717 0.997885791267569 -2.6748521377154986 1
